"","celltype"
"x2_98_4_2_1_bc0960","Endo"
"x2_98_4_2_1_bc1809","Endo"
"x2_41_1_1_bc3580","Endo"
"x2_94_1_2_bc1902","Endo"
"x2_58_0_2_bc0756","Endo"
"x2_41_1_1_bc3110","Endo"
"x2_75_0_2_bc1184","Endo"
"x2_52_3_2_bc1425","Endo"
"x2_52_3_2_bc2762","Endo"
"x2_35_3_bc2635","Endo"
"x2_98_4_1_1_bc1675","Endo"
"x2_98_1_1_bc1959","Endo"
"x2_52_0_1_bc1603","Endo"
"x2_52_3_1_bc1663","Endo"
"x2_35_3_bc2348","Endo"
"x2_52_0_1_bc1319","Endo"
"x2_98_1_1_bc0472","Endo"
"x2_75_0_1_bc1688","Endo"
"x2_58_0_2_bc0835","Endo"
"x2_94_4_2_2_bc0506","Endo"
"x2_52_0_2_bc1527","Endo"
"x2_94_1_1_2_bc0463","Endo"
"x2_98_1_1_bc1311","Endo"
"x2_98_4_2_1_bc1717","Endo"
"x2_35_3_bc1627","Endo"
"x2_52_1_2_bc2350","Endo"
"x2_98_4_2_2_bc0912","Endo"
"x2_94_4_1_2_bc1870","Endo"
"x2_52_0_1_bc2291","Endo"
"x2_52_1_1_bc2645","Endo"
"x2_98_4_2_1_bc1636","Endo"
"x2_58_0_2_bc1791","Endo"
"x2_98_1_1_bc0845","Endo"
"x2_52_0_2_bc0717","Endo"
"x2_94_1_1_1_bc0968","Endo"
"x2_94_4_2_2_bc1076","Endo"
"x2_98_4_2_1_bc1189","Endo"
"x2_35_3_bc3256","Endo"
"x2_58_0_2_bc1881","Endo"
"x2_58_0_2_bc1189","Endo"
"x2_94_4_1_2_bc0617","Endo"
"x2_98_4_2_2_bc0658","Endo"
"x2_75_0_2_bc2274","Endo"
"x2_75_0_1_bc1644","Endo"
"x2_52_0_1_bc2300","Endo"
"x2_98_4_2_1_bc1397","Endo"
"x2_94_1_2_bc2201","Endo"
"x2_35_3_bc2538","Endo"
"x2_41_1_1_bc2661","Endo"
"x2_52_1_2_bc2216","Endo"
"x2_41_1_1_bc2198","Endo"
"x2_41_1_1_bc1953","Endo"
"x2_58_0_1_bc2647","Endo"
"x2_58_0_1_bc2080","Endo"
"x2_41_1_1_bc2219","Endo"
"x2_98_4_2_2_bc0747","Endo"
"x2_98_4_1_1_bc2198","Endo"
"x2_35_1_bc4015","Endo"
"x2_35_3_bc1195","Endo"
"x2_94_1_2_bc1662","Endo"
"x2_52_0_2_bc0634","Endo"
"x2_94_4_2_2_bc1459","Endo"
"x2_94_1_2_bc0949","Endo"
"x2_41_1_1_bc3673","Endo"
"x2_52_1_2_bc2028","Endo"
"x2_75_0_1_bc1091","Endo"
"x2_41_1_1_bc3849","Endo"
"x2_35_1_bc2864","Endo"
"x2_35_1_bc3483","Endo"
"x2_94_4_1_1_bc0693","Endo"
"x2_35_1_bc0767","Endo"
"x2_75_0_3_bc2276","Endo"
"x2_98_4_1_1_bc1325","Endo"
"x2_98_4_2_1_bc1919","Endo"
"x2_35_1_bc3314","Endo"
"x2_52_0_1_bc1510","Endo"
"x2_94_4_2_1_bc1644","Endo"
"x2_41_1_1_bc2816","Endo"
"x2_35_1_bc4176","Endo"
"x2_94_4_2_2_bc1409","Endo"
"x2_94_1_1_1_bc0386","Endo"
"x2_41_1_1_bc1493","Endo"
"x2_35_0_bc1309","Endo"
"x2_98_4_2_2_bc1947","Endo"
"x2_98_4_1_1_bc2485","Endo"
"x2_94_1_2_bc1517","Endo"
"x2_75_0_4_bc1961","Endo"
"x2_98_4_1_2_bc1532","Endo"
"x2_75_0_1_bc1524","Endo"
"x2_58_0_1_bc1591","Endo"
"x2_94_1_2_bc0857","Endo"
"x2_58_0_2_bc0570","Endo"
"x2_35_3_bc2796","Endo"
"x2_98_4_2_2_bc2401","Endo"
"x2_98_4_2_1_bc2050","Endo"
"x2_41_1_1_bc3327","Endo"
"x2_98_4_1_1_bc2316","Endo"
"x2_35_0_bc1872","Endo"
"x2_94_1_1_1_bc0938","Endo"
"x2_35_0_bc3459","Endo"
"x2_75_0_2_bc1681","Endo"
"x2_75_0_2_bc2131","Endo"
"x2_98_4_2_1_bc2201","Endo"
"x2_94_4_1_1_bc1294","Endo"
"x2_94_4_2_2_bc1232","Endo"
"x2_52_0_1_bc2931","Endo"
"x2_94_1_2_bc0447","Endo"
"x2_98_4_2_1_bc2600","Endo"
"x2_35_3_bc2011","Endo"
"x2_52_1_2_bc2248","Endo"
"x2_35_0_bc2776","Endo"
"x2_41_1_1_bc2310","Endo"
"x2_41_1_1_bc4014","Endo"
"x2_52_0_2_bc1661","Endo"
"x2_52_0_1_bc2602","Endo"
"x2_52_0_1_bc2153","Endo"
"x2_52_3_2_bc2523","Endo"
"x2_41_1_1_bc2546","Endo"
"x2_58_0_1_bc3383","Endo"
"x2_35_3_bc0635","Endo"
"x2_94_4_2_1_bc1056","Endo"
"x2_52_1_2_bc2432","Endo"
"x2_75_0_1_bc2076","Endo"
"x2_75_0_4_bc2678","Endo"
"x2_35_0_bc2591","Endo"
"x2_41_1_1_bc1892","Endo"
"x2_52_0_1_bc2101","Endo"
"x2_52_0_1_bc1983","Endo"
"x2_52_1_1_bc0635","Endo"
"x2_58_0_2_bc1150","Endo"
"x2_98_4_1_1_bc1302","Micro"
"x2_35_0_bc3205","Micro"
"x2_52_1_1_bc1624","Micro"
"x2_35_1_bc2233","Micro"
"x2_58_0_2_bc1120","Micro"
"x2_52_3_2_bc2831","Micro"
"x2_98_1_1_bc1581","Micro"
"x2_52_3_1_bc2518","Micro"
"x2_35_3_bc1829","Micro"
"x2_41_1_1_bc2700","Micro"
"x2_75_0_3_bc1238","Micro"
"x2_94_4_2_2_bc0776","Micro"
"x2_52_1_1_bc1737","Micro"
"x2_52_3_2_bc2630","Micro"
"x2_75_0_2_bc1727","Micro"
"x2_52_1_1_bc1774","Micro"
"x2_35_0_bc2006","Micro"
"x2_98_4_2_2_bc0924","Micro"
"x2_98_4_2_1_bc2268","Micro"
"x2_52_1_2_bc1000","Micro"
"x2_52_1_1_bc2119","Micro"
"x2_52_0_1_bc2105","Micro"
"x2_75_0_2_bc1375","Micro"
"x2_52_0_2_bc0484","Micro"
"x2_52_3_1_bc2090","Micro"
"x2_58_0_1_bc1992","Micro"
"x2_52_0_1_bc1476","Micro"
"x2_35_1_bc3819","Micro"
"x2_52_3_1_bc2060","Micro"
"x2_52_0_2_bc1363","Micro"
"x2_35_0_bc1750","Micro"
"x2_35_0_bc1751","Micro"
"x2_75_0_3_bc1426","Micro"
"x2_58_0_1_bc2549","Micro"
"x2_35_0_bc2084","Micro"
"x2_52_3_2_bc2491","Micro"
"x2_94_4_1_1_bc0901","Micro"
"x2_52_1_1_bc1320","Micro"
"x2_52_3_1_bc1560","Micro"
"x2_94_1_2_bc0823","Micro"
"x2_98_4_1_1_bc1226","Micro"
"x2_94_4_1_2_bc0963","Micro"
"x2_75_0_4_bc1136","Micro"
"x2_52_0_1_bc1930","Micro"
"x2_58_0_2_bc1306","Micro"
"x2_98_4_1_2_bc1060","Micro"
"x2_98_1_1_bc1226","Micro"
"x2_94_4_2_2_bc1023","Micro"
"x2_75_0_3_bc1716","Micro"
"x2_75_0_3_bc1897","Micro"
"x2_58_0_2_bc1678","Micro"
"x2_52_0_1_bc2545","Micro"
"x2_52_3_1_bc1562","Micro"
"x2_94_1_1_2_bc0750","Micro"
"x2_52_1_2_bc1603","Micro"
"x2_94_1_2_bc1430","Micro"
"x2_52_0_1_bc2614","Micro"
"x2_98_4_2_1_bc1306","Micro"
"x2_94_4_1_2_bc0839","Micro"
"x2_52_0_1_bc1771","Micro"
"x2_94_1_1_1_bc0642","Micro"
"x2_75_0_2_bc0887","Micro"
"x2_52_1_2_bc2408","Micro"
"x2_75_0_1_bc1398","Micro"
"x2_35_1_bc3216","Micro"
"x2_52_3_1_bc2194","Micro"
"x2_75_0_1_bc1579","Micro"
"x2_58_0_2_bc1677","Micro"
"x2_98_4_1_2_bc1066","Micro"
"x2_75_0_4_bc1555","Oligo"
"x2_41_1_1_bc2986","Oligo"
"x2_52_1_2_bc1383","Oligo"
"x2_94_4_1_2_bc0151","Oligo"
"x2_41_1_1_bc2875","Oligo"
"x2_98_4_2_1_bc1277","Oligo"
"x2_98_4_2_1_bc0234","Oligo"
"x2_52_0_1_bc0580","Oligo"
"x2_75_0_1_bc1227","Oligo"
"x2_52_0_1_bc2531","Oligo"
"x2_98_4_2_1_bc1960","Oligo"
"x2_41_1_1_bc3070","Oligo"
"x2_98_4_1_1_bc2271","Oligo"
"x2_98_4_1_2_bc1668","Oligo"
"x2_98_4_1_1_bc0147","Oligo"
"x2_35_3_bc0252","Oligo"
"x2_41_1_1_bc2087","Oligo"
"x2_94_4_2_1_bc0683","Oligo"
"x2_94_4_2_1_bc0937","Oligo"
"x2_41_1_1_bc0528","Oligo"
"x2_52_3_1_bc1063","Oligo"
"x2_58_0_2_bc1183","Oligo"
"x2_94_4_2_1_bc0847","Oligo"
"x2_94_4_1_1_bc1296","Oligo"
"x2_52_1_1_bc1227","Oligo"
"x2_58_0_1_bc3078","Oligo"
"x2_35_1_bc3712","Oligo"
"x2_98_4_2_2_bc1840","Oligo"
"x2_58_0_1_bc1980","Oligo"
"x2_52_3_2_bc2455","Oligo"
"x2_52_3_1_bc1449","Oligo"
"x2_98_4_1_1_bc1680","Oligo"
"x2_58_0_1_bc2096","Oligo"
"x2_94_4_2_2_bc0518","Oligo"
"x2_94_1_2_bc0842","Oligo"
"x2_52_0_1_bc2750","Oligo"
"x2_58_0_2_bc0366","Oligo"
"x2_41_1_1_bc1167","Oligo"
"x2_52_0_1_bc3223","Oligo"
"x2_58_0_1_bc2381","Oligo"
"x2_98_4_2_1_bc0713","Oligo"
"x2_58_0_1_bc6296","Oligo"
"x2_75_0_3_bc1347","Oligo"
"x2_35_3_bc2335","Oligo"
"x2_94_1_2_bc2023","Oligo"
"x2_75_0_4_bc1407","Oligo"
"x2_52_1_2_bc1765","Oligo"
"x2_52_1_1_bc0629","Oligo"
"x2_75_0_2_bc1448","Oligo"
"x2_35_3_bc1704","Oligo"
"x2_94_1_2_bc1307","Oligo"
"x2_94_4_2_2_bc0110","Oligo"
"x2_94_4_1_2_bc0615","Oligo"
"x2_35_1_bc3400","Oligo"
"x2_52_3_1_bc2455","Oligo"
"x2_98_4_2_1_bc1044","Oligo"
"x2_35_1_bc3069","Oligo"
"x2_75_0_4_bc1079","Oligo"
"x2_35_3_bc2576","Oligo"
"x2_52_0_1_bc2271","Oligo"
"x2_41_1_1_bc2385","Oligo"
"x2_52_0_2_bc0113","Oligo"
"x2_52_0_1_bc2294","Oligo"
"x2_98_4_1_2_bc1753","Oligo"
"x2_75_0_1_bc0944","Oligo"
"x2_58_0_1_bc0651","Oligo"
"x2_94_4_2_2_bc1091","Oligo"
"x2_98_1_1_bc1305","Oligo"
"x2_98_1_1_bc0461","Oligo"
"x2_98_1_1_bc0453","Oligo"
"x2_75_0_4_bc1927","Oligo"
"x2_35_3_bc3317","Oligo"
"x2_58_0_1_bc0785","Oligo"
"x2_52_0_1_bc1684","Oligo"
"x2_98_4_2_2_bc1703","Oligo"
"x2_41_1_1_bc4212","Oligo"
"x2_41_1_1_bc2844","Oligo"
"x2_35_1_bc0544","Oligo"
"x2_94_4_1_1_bc0256","Oligo"
"x2_98_4_1_2_bc2069","Oligo"
"x2_35_1_bc3036","Oligo"
"x2_35_3_bc2305","Oligo"
"x2_58_0_2_bc0970","Oligo"
"x2_94_4_1_2_bc0788","Oligo"
"x2_52_0_1_bc2518","Oligo"
"x2_58_0_2_bc1302","Oligo"
"x2_75_0_1_bc1155","Oligo"
"x2_41_1_1_bc0378","Oligo"
"x2_35_3_bc0214","Oligo"
"x2_98_4_2_1_bc0066","Oligo"
"x2_41_1_1_bc3191","Oligo"
"x2_41_1_1_bc3002","Oligo"
"x2_35_3_bc3022","Oligo"
"x2_98_4_2_1_bc1266","Oligo"
"x2_98_4_1_1_bc0487","Oligo"
"x2_98_4_2_1_bc1831","Oligo"
"x2_94_4_1_2_bc0347","Oligo"
"x2_94_4_2_1_bc1038","Oligo"
"x2_98_4_2_2_bc1357","Oligo"
"x2_41_1_1_bc2330","Oligo"
"x2_98_4_1_2_bc1518","Oligo"
"x2_75_0_2_bc1651","Oligo"
"x2_98_4_1_1_bc0445","Oligo"
"x2_52_3_2_bc1423","Oligo"
"x2_94_1_1_2_bc0132","Oligo"
"x2_41_1_1_bc3807","Oligo"
"x2_94_4_1_2_bc1403","Oligo"
"x2_35_1_bc3293","Oligo"
"x2_52_1_1_bc1124","Oligo"
"x2_35_3_bc1490","Oligo"
"x2_75_0_4_bc1596","Oligo"
"x2_35_0_bc1191","Oligo"
"x2_75_0_2_bc1101","Oligo"
"x2_52_3_2_bc0915","Oligo"
"x2_94_4_1_2_bc1079","Oligo"
"x2_52_1_2_bc1714","Oligo"
"x2_75_0_4_bc1444","Oligo"
"x2_98_1_1_bc0428","Oligo"
"x2_52_1_1_bc1012","Oligo"
"x2_52_3_2_bc0997","Oligo"
"x2_35_3_bc0760","Oligo"
"x2_98_1_1_bc1572","Oligo"
"x2_35_1_bc2574","Oligo"
"x2_35_1_bc1664","Oligo"
"x2_52_0_1_bc0283","Oligo"
"x2_35_0_bc0496","Oligo"
"x2_58_0_1_bc2051","Oligo"
"x2_35_0_bc2766","Oligo"
"x2_75_0_4_bc1999","Oligo"
"x2_52_1_2_bc1730","Oligo"
"x2_75_0_2_bc1290","Oligo"
"x2_98_4_2_2_bc0358","Oligo"
"x2_98_4_1_2_bc1461","Oligo"
"x2_94_1_2_bc0327","Oligo"
"x2_52_0_2_bc0221","Oligo"
"x2_98_4_2_2_bc1709","Oligo"
"x2_41_1_1_bc1069","Oligo"
"x2_94_4_2_1_bc1140","Oligo"
"x2_52_0_2_bc1106","Oligo"
"x2_58_0_2_bc1206","Oligo"
"x2_41_1_1_bc3958","Oligo"
"x2_52_0_1_bc1640","Oligo"
"x2_94_4_2_2_bc0910","Oligo"
"x2_35_1_bc3457","Oligo"
"x2_52_1_2_bc0265","Oligo"
"x2_52_0_2_bc0851","Oligo"
"x2_52_0_1_bc0533","Oligo"
"x2_94_4_2_2_bc1307","Oligo"
"x2_41_1_1_bc4107","Oligo"
"x2_52_0_1_bc0539","Oligo"
"x2_98_4_2_1_bc1697","Oligo"
"x2_35_1_bc0746","Oligo"
"x2_98_4_1_1_bc2113","Oligo"
"x2_94_1_2_bc1878","Oligo"
"x2_52_3_1_bc0837","Oligo"
"x2_58_0_2_bc0865","Oligo"
"x2_35_3_bc2392","Oligo"
"x2_58_0_2_bc1563","Oligo"
"x2_58_0_1_bc2136","Oligo"
"x2_94_4_1_1_bc0496","Oligo"
"x2_52_1_1_bc2522","Oligo"
"x2_52_3_1_bc0890","Oligo"
"x2_35_0_bc1098","Oligo"
"x2_98_4_1_2_bc1871","Oligo"
"x2_98_1_1_bc0636","Oligo"
"x2_94_4_2_1_bc1105","Oligo"
"x2_41_1_1_bc3020","Oligo"
"x2_41_1_1_bc3825","Oligo"
"x2_98_4_2_2_bc2097","Oligo"
"x2_52_0_2_bc0854","Oligo"
"x2_98_4_1_2_bc0448","Oligo"
"x2_98_1_1_bc0368","Oligo"
"x2_75_0_4_bc1537","Oligo"
"x2_98_1_1_bc1458","Oligo"
"x2_58_0_1_bc2043","Oligo"
"x2_94_4_1_1_bc0094","Oligo"
"x2_52_3_2_bc0570","Oligo"
"x2_75_0_4_bc2042","Oligo"
"x2_98_4_2_1_bc0899","Oligo"
"x2_98_4_2_1_bc1270","Oligo"
"x2_52_3_2_bc1582","Oligo"
"x2_75_0_4_bc0759","Oligo"
"x2_35_3_bc1918","Oligo"
"x2_41_1_1_bc3834","Oligo"
"x2_41_1_1_bc3944","Oligo"
"x2_52_1_2_bc0993","Oligo"
"x2_41_1_1_bc2396","Oligo"
"x2_58_0_1_bc2605","Oligo"
"x2_98_4_2_1_bc0999","Oligo"
"x2_94_1_2_bc1053","Oligo"
"x2_52_0_2_bc0644","Oligo"
"x2_98_4_1_1_bc0081","Oligo"
"x2_98_4_1_2_bc1189","Oligo"
"x2_35_1_bc1379","Oligo"
"x2_94_1_2_bc1652","Oligo"
"x2_75_0_4_bc1031","Oligo"
"x2_75_0_2_bc1792","Oligo"
"x2_52_3_2_bc1554","Oligo"
"x2_35_1_bc3688","Oligo"
"x2_58_0_1_bc3023","Oligo"
"x2_52_3_2_bc2623","Oligo"
"x2_52_1_2_bc1667","Oligo"
"x2_52_0_1_bc1272","Oligo"
"x2_52_1_2_bc0966","Oligo"
"x2_35_3_bc2668","Oligo"
"x2_41_1_1_bc2869","Oligo"
"x2_35_1_bc2016","Oligo"
"x2_35_1_bc3658","Oligo"
"x2_75_0_1_bc2519","Oligo"
"x2_98_4_1_1_bc0491","Oligo"
"x2_75_0_3_bc0937","Oligo"
"x2_35_3_bc1891","Oligo"
"x2_98_4_1_1_bc1881","Oligo"
"x2_58_0_1_bc1194","Oligo"
"x2_75_0_4_bc0494","Oligo"
"x2_75_0_1_bc1318","Oligo"
"x2_98_4_1_2_bc2188","Oligo"
"x2_58_0_1_bc1576","Oligo"
"x2_41_1_1_bc1560","Oligo"
"x2_75_0_3_bc1841","Oligo"
"x2_52_3_1_bc0961","Oligo"
"x2_52_0_1_bc1004","Oligo"
"x2_52_1_2_bc0496","Oligo"
"x2_98_4_1_2_bc1791","Oligo"
"x2_52_3_2_bc2589","Oligo"
"x2_98_4_1_2_bc0367","Oligo"
"x2_75_0_1_bc0573","Oligo"
"x2_98_4_2_2_bc1822","Oligo"
"x2_98_4_2_1_bc1179","Oligo"
"x2_52_3_2_bc0744","Oligo"
"x2_98_4_1_2_bc0733","Oligo"
"x2_75_0_4_bc1300","Oligo"
"x2_35_1_bc3123","Oligo"
"x2_35_1_bc2134","Oligo"
"x2_52_3_1_bc1896","Oligo"
"x2_35_3_bc3340","Oligo"
"x2_52_1_2_bc2158","Oligo"
"x2_52_3_2_bc2184","Oligo"
"x2_94_1_2_bc0376","Oligo"
"x2_52_3_1_bc1447","Oligo"
"x2_52_3_2_bc1504","Oligo"
"x2_41_1_1_bc2688","Oligo"
"x2_52_3_2_bc0525","Oligo"
"x2_94_4_1_1_bc0172","Oligo"
"x2_41_1_1_bc3109","Oligo"
"x2_98_4_1_1_bc1876","Oligo"
"x2_52_3_1_bc0735","Oligo"
"x2_75_0_2_bc1410","Oligo"
"x2_75_0_4_bc1611","Oligo"
"x2_94_4_1_1_bc1312","Oligo"
"x2_98_4_1_1_bc0866","Oligo"
"x2_52_0_1_bc0629","Oligo"
"x2_94_4_2_2_bc1151","Oligo"
"x2_75_0_2_bc1097","Oligo"
"x2_98_4_2_2_bc1183","Oligo"
"x2_75_0_2_bc1808","Oligo"
"x2_98_1_1_bc0192","Oligo"
"x2_35_3_bc3235","Oligo"
"x2_58_0_1_bc1813","Oligo"
"x2_41_1_1_bc3382","Oligo"
"x2_98_4_1_1_bc1329","Oligo"
"x2_94_4_2_1_bc0643","Oligo"
"x2_94_1_2_bc0112","Oligo"
"x2_98_1_1_bc0817","Oligo"
"x2_94_4_1_1_bc0611","Oligo"
"x2_75_0_2_bc0825","Oligo"
"x2_58_0_1_bc1080","Oligo"
"x2_98_4_1_2_bc0459","Oligo"
"x2_98_1_1_bc0578","Oligo"
"x2_41_1_1_bc2300","Oligo"
"x2_94_4_1_1_bc0886","Oligo"
"x2_35_1_bc1855","Oligo"
"x2_98_4_2_1_bc0860","Oligo"
"x2_52_1_2_bc0462","Oligo"
"x2_35_0_bc1651","Oligo"
"x2_41_1_1_bc2264","Oligo"
"x2_35_1_bc0156","Oligo"
"x2_58_0_1_bc1825","Oligo"
"x2_52_3_1_bc0741","PVALB"
"x2_52_3_1_bc0078","PVALB"
"x2_35_0_bc0254","PVALB"
"x2_52_3_1_bc0577","PVALB"
"x2_52_1_1_bc0038","PVALB"
"x2_52_0_1_bc1832","PVALB"
"x2_52_0_1_bc0031","PVALB"
"x2_98_4_1_2_bc0191","PVALB"
"x2_35_0_bc0022","PVALB"
"x2_41_1_1_bc1828","PVALB"
"x2_52_3_2_bc0555","PVALB"
"x2_75_0_3_bc0744","PVALB"
"x2_94_4_2_1_bc0353","PVALB"
"x2_41_1_1_bc0320","PVALB"
"x2_35_0_bc1090","PVALB"
"x2_75_0_1_bc0261","PVALB"
"x2_75_0_1_bc0072","PVALB"
"x2_98_4_2_2_bc1651","PVALB"
"x2_35_0_bc0242","PVALB"
"x2_41_1_1_bc0783","PVALB"
"x2_35_0_bc0560","PVALB"
"x2_98_1_1_bc0211","PVALB"
"x2_35_0_bc1409","PVALB"
"x2_98_4_1_2_bc0330","PVALB"
"x2_58_0_2_bc0101","PVALB"
"x2_98_4_2_2_bc0033","PVALB"
"x2_98_4_2_2_bc0855","PVALB"
"x2_75_0_3_bc0148","PVALB"
"x2_94_1_1_1_bc0178","PVALB"
"x2_94_4_2_1_bc0014","PVALB"
"x2_98_4_1_2_bc0181","PVALB"
"x2_58_0_1_bc0432","PVALB"
"x2_35_3_bc0071","PVALB"
"x2_52_0_1_bc0824","PVALB"
"x2_35_0_bc0378","PVALB"
"x2_35_1_bc0253","PVALB"
"x2_35_3_bc0059","PVALB"
"x2_94_4_2_2_bc0176","PVALB"
"x2_35_0_bc0081","PVALB"
"x2_98_4_1_2_bc0132","PVALB"
"x2_75_0_3_bc0277","PVALB"
"x2_58_0_2_bc0339","PVALB"
"x2_35_3_bc2157","PVALB"
"x2_52_3_1_bc0746","PVALB"
"x2_52_1_1_bc0335","PVALB"
"x2_52_0_1_bc0598","PVALB"
"x2_75_0_1_bc0189","PVALB"
"x2_35_0_bc1037","PVALB"
"x2_35_0_bc0059","PVALB"
"x2_98_4_2_2_bc2037","PVALB"
"x2_94_1_1_1_bc0175","PVALB"
"x2_75_0_3_bc1014","PVALB"
"x2_52_1_1_bc1403","PVALB"
"x2_52_3_1_bc0139","PVALB"
"x2_35_0_bc0216","PVALB"
"x2_94_1_1_2_bc1108","PVALB"
"x2_52_1_1_bc0087","PVALB"
"x2_94_1_2_bc0019","PVALB"
"x2_41_1_1_bc0261","PVALB"
"x2_58_0_2_bc0162","PVALB"
"x2_35_0_bc1234","PVALB"
"x2_52_0_1_bc2537","Smc"
"x2_35_0_bc2263","Smc"
"x2_52_0_1_bc1269","Smc"
"x2_52_0_1_bc1833","Smc"
"x2_94_4_2_1_bc1292","Smc"
"x2_52_0_1_bc2768","Smc"
"x2_75_0_3_bc1282","Smc"
"x2_58_0_1_bc0878","Smc"
"x2_35_1_bc1956","Smc"
"x2_58_0_2_bc0346","Smc"
"x2_41_1_1_bc2054","Smc"
"x2_98_4_1_2_bc2155","Smc"
"x2_41_1_1_bc1994","Smc"
"x2_35_1_bc4570","Smc"
"x2_94_4_1_2_bc1579","Smc"
"x2_41_1_1_bc2327","Smc"
"x2_94_1_2_bc0522","Smc"
"x2_52_0_1_bc2562","Smc"
"x2_35_3_bc1181","Smc"
"x2_98_4_1_2_bc0466","Smc"
"x2_75_0_3_bc1287","Smc"
"x2_35_0_bc2108","Smc"
"x2_58_0_1_bc0915","Smc"
"x2_94_4_2_1_bc0461","Smc"
"x2_75_0_4_bc1219","Smc"
"x2_52_3_2_bc1301","Smc"
"x2_94_4_2_1_bc1364","Smc"
"x2_52_3_1_bc1567","Smc"
"x2_35_1_bc2387","Smc"
"x2_98_4_1_1_bc0352","Smc"
"x2_35_0_bc1791","Smc"
"x2_94_4_1_2_bc1271","Smc"
"x2_35_1_bc1004","Smc"
"x2_94_4_2_2_bc0891","Smc"
"x2_52_0_2_bc0743","Smc"
"x2_98_4_1_1_bc2025","Smc"
"x2_94_4_1_1_bc0591","Smc"
"x2_52_1_2_bc0686","Smc"
"x2_52_1_1_bc1298","Smc"
"x2_35_3_bc0486","Smc"
"x2_52_0_2_bc1489","Smc"
"x2_98_4_1_1_bc0819","Smc"
"x2_98_1_1_bc0054","SST"
"x2_75_0_3_bc0169","SST"
"x2_75_0_3_bc0817","SST"
"x2_75_0_1_bc0185","SST"
"x2_94_4_2_1_bc0088","SST"
"x2_35_0_bc0541","SST"
"x2_52_1_1_bc0086","SST"
"x2_94_4_1_2_bc0125","SST"
"x2_35_0_bc1115","SST"
"x2_94_1_2_bc0487","SST"
"x2_35_0_bc0921","SST"
"x2_75_0_3_bc1269","SST"
"x2_35_0_bc0231","SST"
"x2_52_1_1_bc2317","SST"
"x2_52_3_2_bc2667","SST"
"x2_35_0_bc0209","SST"
"x2_75_0_1_bc0671","SST"
"x2_52_3_1_bc0433","SST"
"x2_52_3_2_bc2443","SST"
"x2_35_0_bc0124","SST"
"x2_35_0_bc0860","SST"
"x2_52_1_1_bc0487","SST"
"x2_52_3_1_bc0311","SST"
"x2_35_0_bc0881","SST"
"x2_52_3_2_bc0887","SST"
"x2_52_1_2_bc0075","SST"
"x2_94_1_2_bc0047","SST"
"x2_52_1_2_bc1791","SST"
"x2_35_1_bc0488","SST"
"x2_35_3_bc0666","SST"
"x2_52_3_2_bc0700","SST"
"x2_52_1_2_bc1260","SST"
"x2_75_0_1_bc0840","SST"
"x2_35_3_bc1144","VIP"
"x2_52_1_1_bc0309","VIP"
"x2_52_1_2_bc0985","VIP"
"x2_52_1_2_bc0459","VIP"
"x2_41_1_1_bc1287","VIP"
"x2_98_1_1_bc0596","VIP"
"x2_98_4_1_1_bc0430","VIP"
"x2_98_4_2_1_bc0296","VIP"
"x2_94_4_1_2_bc0354","VIP"
"x2_98_1_1_bc0623","VIP"
"x2_52_3_2_bc0274","VIP"
"x2_52_3_2_bc0740","VIP"
"x2_52_0_2_bc0322","VIP"
"x2_94_4_2_1_bc1330","VIP"
"x2_98_4_1_1_bc0642","VIP"
"x2_75_0_4_bc0906","VIP"
"x2_52_1_2_bc0684","VIP"
"x2_35_1_bc3374","VIP"
"x2_52_1_1_bc0686","VIP"
"x2_52_0_2_bc0475","VIP"
"x2_98_4_1_1_bc0661","VIP"
"x2_75_0_1_bc2874","VIP"
"x2_35_1_bc2673","VIP"
"x2_35_1_bc0764","VIP"
"x2_52_0_1_bc0738","VIP"
"x2_52_3_2_bc1695","VIP"
"x2_35_0_bc1448","VIP"
"x2_35_0_bc1624","VIP"
"x2_98_1_1_bc0184","VIP"
