"","celltype"
"F2S4_160624_024_G01","eL5"
"F2S4_160624_025_A01","eL5"
"F2S4_160624_025_C01","eL5"
"F2S4_160624_025_D01","eL5"
"F2S4_160624_025_E01","eL5"
"F2S4_160624_025_F01","eL5"
"F2S4_160624_025_G01","eL5"
"F2S4_160624_025_H01","eL5"
"F2S4_160624_026_A01","eL5"
"F2S4_160624_026_B01","eL5"
"F2S4_160624_026_C01","eL5"
"F2S4_160624_026_D01","eL5"
"F2S4_160624_026_E01","eL5"
"F2S4_160624_026_G01","eL5"
"F2S4_160624_027_A01","eL5"
"F2S4_160624_027_B01","eL5"
"F2S4_160624_027_C01","eL5"
"F2S4_160624_027_E01","eL5"
"F2S4_160624_027_F01","eL5"
"F2S4_160624_027_G01","eL5"
"F2S4_160624_027_H01","eL5"
"F2S4_160624_028_B01","eL5"
"F2S4_160624_028_C01","eL5"
"F2S4_160624_028_D01","eL5"
"F2S4_160624_028_E01","eL5"
"F2S4_160624_028_F01","eL5"
"F2S4_160624_028_G01","eL5"
"F2S4_160624_028_H01","eL5"
"F2S4_160624_029_A01","eL5"
"F2S4_160624_029_B01","eL5"
"F2S4_160624_029_C01","eL5"
"F2S4_160624_029_D01","eL5"
"F2S4_160624_029_E01","eL6"
"F2S4_160624_029_F01","eL5"
"F2S4_160624_029_G01","eL5"
"F2S4_160624_029_H01","eL5"
"F2S4_160624_030_A01","eL5"
"F2S4_160624_030_B01","eL5"
"F2S4_160624_030_C01","eL5"
"F2S4_160624_030_D01","eL5"
"F2S4_160624_030_E01","eL5"
"F2S4_160624_030_F01","eL5"
"F2S4_160624_030_G01","eL5"
"F2S4_160624_030_H01","eL5"
"F2S4_160624_031_A01","eL5"
"F2S4_160624_031_B01","eL5"
"F2S4_160624_031_C01","eL5"
"F2S4_160624_031_D01","eL5"
"F2S4_160624_031_E01","eL5"
"F2S4_160624_031_F01","eL5"
"F2S4_160624_031_G01","eL5"
"F2S4_160624_032_A01","eL6"
"F2S4_160701_001_A01","eL2/3"
"F2S4_160701_001_B01","eL2/3"
"F2S4_160701_001_C01","eL4"
"F2S4_160701_001_D01","eL2/3"
"F2S4_160701_001_F01","eL2/3"
"F2S4_160701_001_G01","eL2/3"
"F2S4_160701_001_H01","eL2/3"
"F2S4_160701_002_A01","eL2/3"
"F2S4_160701_002_B01","eL2/3"
"F2S4_160701_002_C01","eL2/3"
"F2S4_160701_002_D01","eL2/3"
"F2S4_160701_002_E01","eL4"
"F2S4_160701_002_F01","eL4"
"F2S4_160701_002_G01","eL2/3"
"F2S4_160701_002_H01","eL2/3"
"F2S4_160701_003_A01","eL2/3"
"F2S4_160701_003_B01","eL2/3"
"F2S4_160701_003_C01","eL2/3"
"F2S4_160701_003_D01","eL2/3"
"F2S4_160701_003_E01","eL2/3"
"F2S4_160701_003_F01","eL2/3"
"F2S4_160701_003_G01","eL2/3"
"F2S4_160701_003_H01","eL2/3"
"F2S4_160701_004_A01","eL2/3"
"F2S4_160701_004_B01","eL2/3"
"F2S4_160701_004_C01","eL2/3"
"F2S4_160701_004_D01","eL2/3"
"F2S4_160701_004_E01","eL2/3"
"F2S4_160701_004_F01","eL4"
"F2S4_160701_004_G01","eL2/3"
"F2S4_160701_004_H01","eL2/3"
"F2S4_160701_005_A01","eL2/3"
"F2S4_160701_005_B01","eL2/3"
"F2S4_160701_005_C01","eL2/3"
"F2S4_160701_005_D01","eL2/3"
"F2S4_160701_005_E01","eL4"
"F2S4_160701_005_F01","eL2/3"
"F2S4_160701_005_G01","eL2/3"
"F2S4_160701_005_H01","eL2/3"
"F2S4_160701_006_A01","eL2/3"
"F2S4_160701_006_B01","eL2/3"
"F2S4_160701_006_C01","eL2/3"
"F2S4_160701_006_D01","eL2/3"
"F2S4_160701_006_E01","eL2/3"
"F2S4_160701_006_F01","eL4"
"F2S4_160701_006_G01","eL2/3"
"F2S4_160701_006_H01","eL2/3"
"F2S4_160701_007_A01","eL4"
"F2S4_160701_007_B01","eL2/3"
"F2S4_160701_007_C01","eL2/3"
"F2S4_160701_007_D01","eL2/3"
"F2S4_160701_007_E01","eL4"
"F2S4_160701_007_F01","eL4"
"F2S4_160701_007_G01","eL2/3"
"F2S4_160701_007_H01","eL2/3"
"F2S4_160701_008_A01","eL2/3"
"F2S4_160701_008_B01","eL2/3"
"F2S4_160701_008_C01","eL2/3"
"F2S4_160701_008_D01","eL4"
"F2S4_160701_008_E01","eL2/3"
"F2S4_160701_008_F01","eL2/3"
"F2S4_160701_008_G01","eL2/3"
"F2S4_160701_008_H01","eL2/3"
"F2S4_160701_009_A01","eL2/3"
"F2S4_160701_009_B01","eL2/3"
"F2S4_160701_009_C01","eL2/3"
"F2S4_160701_009_D01","eL2/3"
"F2S4_160701_009_E01","eL2/3"
"F2S4_160701_009_F01","eL2/3"
"F2S4_160701_009_G01","eL2/3"
"F2S4_160701_009_H01","eL2/3"
"F2S4_160701_010_A01","eL4"
"F2S4_160701_010_B01","eL4"
"F2S4_160701_010_C01","eL4"
"F2S4_160701_010_D01","eL4"
"F2S4_160701_010_E01","eL4"
"F2S4_160701_010_F01","eL4"
"F2S4_160701_010_G01","eL4"
"F2S4_160701_010_H01","eL4"
"F2S4_160701_011_A01","eL4"
"F2S4_160701_011_B01","eL4"
"F2S4_160701_011_C01","eL4"
"F2S4_160701_011_D01","eL5"
"F2S4_160701_011_E01","eL4"
"F2S4_160701_011_F01","eL4"
"F2S4_160701_011_G01","eL4"
"F2S4_160701_011_H01","eL5"
"F2S4_160701_012_A01","eL4"
"F2S4_160701_012_B01","eL4"
"F2S4_160701_012_C01","eL4"
"F2S4_160701_012_D01","eL4"
"F2S4_160701_012_E01","eL4"
"F2S4_160701_012_F01","eL4"
"F2S4_160701_012_G01","eL4"
"F2S4_160701_012_H01","eL4"
"F2S4_160701_013_A01","eL5"
"F2S4_160701_013_B01","eL4"
"F2S4_160701_013_C01","eL4"
"F2S4_160701_013_D01","eL4"
"F2S4_160701_013_E01","eL4"
"F2S4_160701_013_F01","eL4"
"F2S4_160701_013_G01","eL4"
"F2S4_160701_013_H01","eL4"
"F2S4_160701_014_A01","eL5"
"F2S4_160701_014_B01","eL4"
"F2S4_160701_014_C01","eL4"
"F2S4_160701_014_D01","eL4"
"F2S4_160701_014_E01","eL4"
"F2S4_160701_014_F01","eL4"
"F2S4_160701_014_G01","eL5"
"F2S4_160701_015_A01","eL4"
"F2S4_160701_015_B01","eL4"
"F2S4_160701_015_C01","eL4"
"F2S4_160701_015_D01","eL4"
"F2S4_160701_015_E01","eL4"
"F2S4_160701_015_F01","eL4"
"F2S4_160701_015_G01","eL5"
"F2S4_160701_015_H01","eL4"
"F2S4_160701_016_A01","eL4"
"F2S4_160701_016_B01","eL4"
"F2S4_160701_016_C01","eL5"
"F2S4_160701_016_D01","eL4"
"F2S4_160701_016_E01","eL5"
"F2S4_160701_016_F01","eL4"
"F2S4_160701_016_G01","eL4"
"F2S4_160701_016_H01","eL4"
"F2S4_160701_017_A01","eL5"
"F2S4_160701_017_B01","eL4"
"F2S4_160701_017_C01","eL5"
"F2S4_160701_017_D01","eL4"
"F2S4_160701_017_E01","eL4"
"F2S4_160701_017_F01","eL4"
"F2S4_160701_017_H01","eL4"
"F2S4_160701_018_A01","eL6"
"F2S4_160701_018_B01","eL6"
"F2S4_160701_018_C01","eL6"
"F2S4_160701_018_D01","eL6"
"F2S4_160701_018_E01","eL6"
"F2S4_160701_018_F01","eL6"
"F2S4_160701_018_G01","eL6"
"F2S4_160701_018_H01","eL6"
"F2S4_160701_019_A01","eL6"
"F2S4_160701_019_B01","eL6"
"F2S4_160701_019_C01","eL6"
"F2S4_160701_019_D01","eL6"
"F2S4_160701_019_E01","eL6"
"F2S4_160701_019_F01","eL5"
"F2S4_160701_019_G01","eL6"
"F2S4_160701_019_H01","eL6"
"F2S4_160701_020_A01","eL6"
"F2S4_160701_020_B01","eL6"
"F2S4_160701_020_C01","eL6"
"F2S4_160701_020_D01","eL6"
"F2S4_160701_020_E01","eL6"
"F2S4_160701_020_F01","eL6"
"F2S4_160701_020_G01","eL6"
"F2S4_160701_020_H01","eL6"
"F2S4_160701_021_A01","eL6"
"F2S4_160701_021_B01","eL6"
"F2S4_160701_021_C01","eL6"
"F2S4_160701_021_D01","eL6"
"F2S4_160701_021_F01","eL6"
"F2S4_160701_021_G01","eL6"
"F2S4_160701_021_H01","eL6"
"F2S4_160701_022_A01","eL6"
"F2S4_160701_022_B01","eL6"
"F2S4_160701_022_C01","eL6"
"F2S4_160701_022_D01","eL6"
"F2S4_160701_022_E01","eL6"
"F2S4_160701_022_F01","eL6"
"F2S4_160701_022_G01","eL6"
"F2S4_160701_022_H01","eL6"
"F2S4_160701_023_A01","eL6"
"F2S4_160701_023_B01","eL6"
"F2S4_160701_023_C01","eL6"
"F2S4_160701_023_D01","eL6"
"F2S4_160701_023_E01","eL6"
"F2S4_160701_023_F01","eL6"
"F2S4_160701_023_G01","eL6"
"F2S4_160701_023_H01","eL6"
"F2S4_160701_024_A01","eL6"
"F2S4_160701_024_B01","eL6"
"F2S4_160701_024_C01","eL6"
"F2S4_160701_024_E01","eL6"
"F2S4_160701_024_G01","eL6"
"F2S4_160701_024_H01","eL6"
"F2S4_160701_025_A01","eL6"
"F2S4_160701_025_B01","eL6"
"F2S4_160701_025_C01","eL6"
"F2S4_160701_025_D01","eL6"
"F2S4_160701_025_E01","eL6"
"F2S4_160701_025_F01","eL6"
"F2S4_160701_025_H01","eL6"
"F2S4_160701_026_A01","eL6"
"F2S4_160701_026_B01","eL6"
"F2S4_160701_026_C01","eL6"
"F2S4_160701_026_D01","eL6"
"F2S4_160701_026_E01","eL6"
"F2S4_160701_026_H01","eL6"
"F2S4_160701_027_A01","eL6"
"F2S4_160701_027_B01","eL6"
"F2S4_160701_027_C01","eL6"
"F2S4_160701_027_D01","eL6"
"F2S4_160701_027_E01","eL6"
"F2S4_160701_027_F01","eL6"
"F2S4_160701_027_G01","eL6"
"F2S4_160701_027_H01","eL6"
"F2S4_160701_028_A01","eL6"
"F2S4_160701_028_B01","eL6"
"F2S4_160701_028_C01","eL6"
"F2S4_160701_028_D01","eL6"
"F2S4_160701_028_E01","eL6"
"F2S4_160701_028_F01","eL6"
"F2S4_160701_028_G01","eL6"
"F2S4_160701_028_H01","eL6"
"F2S4_160701_029_A01","eL6"
"F2S4_160701_029_B01","eL6"
"F2S4_160701_029_C01","eL6"
"F2S4_160701_029_D01","eL4"
"F2S4_160701_029_E01","eL6"
"F2S4_160701_029_F01","eL6"
"F2S4_160701_029_G01","eL6"
"F2S4_160701_029_H01","eL6"
"F2S4_160701_030_A01","eL6"
"F2S4_160701_030_B01","eL6"
"F2S4_160701_030_C01","eL6"
"F2S4_160701_030_D01","eL6"
"F2S4_160701_030_E01","eL6"
"F2S4_160701_030_F01","eL6"
"F2S4_160701_030_G01","eL6"
"F2S4_160701_030_H01","eL6"
"F2S4_160701_031_A01","eL6"
"F2S4_160701_031_B01","eL6"
"F2S4_160701_031_C01","eL6"
"F2S4_160701_031_D01","eL6"
"F2S4_160701_031_E01","eL6"
"F2S4_160701_031_F01","eL6"
"F2S4_160701_031_G01","eL6"
"F2S4_160701_031_H01","eL6"
"F2S4_160701_032_A01","eL4"
"F2S4_160701_032_B01","eL4"
"F2S4_160701_032_D01","eL4"
"F2S4_160701_032_E01","eL4"
"F2S4_160701_032_G01","eL4"
"F2S4_160701_032_H01","eL4"
"F2S4_160701_033_A01","eL4"
"F2S4_160701_033_B01","eL4"
"F2S4_160701_033_C01","eL4"
"F2S4_160701_033_D01","eL4"
"F2S4_160701_033_E01","eL4"
"F2S4_160701_033_F01","eL4"
"F2S4_160701_033_G01","eL4"
"F2S4_160701_033_H01","eL4"
"F2S4_160701_034_A01","eL4"
"F2S4_160701_034_B01","eL4"
"F2S4_160701_034_C01","eL4"
"F2S4_160701_034_D01","eL4"
"F2S4_160701_034_E01","eL5"
"F2S4_160701_034_F01","eL4"
"F2S4_160701_034_G01","eL4"
"F2S4_160701_034_H01","eL4"
"F2S4_160701_035_A01","eL4"
"F2S4_160701_035_C01","eL4"
"F2S4_160701_035_D01","eL4"
"F2S4_160701_035_E01","eL4"
"F2S4_160701_035_F01","eL4"
"F2S4_160701_035_G01","eL4"
"F2S4_160701_035_H01","eL4"
"F2S4_160701_036_B01","eL4"
"F2S4_160701_036_C01","eL4"
"F2S4_160701_036_D01","eL4"
"F2S4_160701_036_G01","eL4"
"F2S4_160701_036_H01","eL4"
"F2S4_160701_037_A01","eL4"
"F2S4_160701_037_B01","eL4"
"F2S4_160701_037_C01","eL4"
"F2S4_160701_037_D01","eL5"
"F2S4_160701_037_E01","eL5"
"F2S4_160701_037_F01","eL4"
"F2S4_160701_037_H01","eL4"
"F2S4_160701_038_A01","eL4"
"F2S4_160701_038_B01","eL4"
"F2S4_160701_038_C01","eL4"
"F2S4_160701_038_D01","eL4"
"F2S4_160701_038_E01","eL4"
"F2S4_160701_038_G01","eL4"
"F2S4_160701_038_H01","eL4"
"F2S4_160701_039_A01","eL4"
"F2S4_160701_039_B01","eL4"
"F2S4_160701_039_C01","eL4"
"F2S4_160701_039_D01","eL4"
"F2S4_160701_039_E01","eL4"
"F2S4_160701_039_F01","eL4"
"F2S4_160701_039_G01","eL4"
"F2S4_160701_039_H01","eL4"
"F2S4_160701_040_A01","eL2/3"
"F2S4_160701_040_B01","eL2/3"
"F2S4_160701_040_C01","eL2/3"
"F2S4_160701_040_D01","eL2/3"
"F2S4_160701_040_E01","eL2/3"
"F2S4_160701_040_F01","eL2/3"
"F2S4_160701_040_G01","eL2/3"
"F2S4_160701_040_H01","eL2/3"
"F2S4_160701_041_A01","eL2/3"
"F2S4_160701_041_B01","eL2/3"
"F2S4_160701_041_C01","eL2/3"
"F2S4_160701_041_D01","eL2/3"
"F2S4_160701_041_E01","eL2/3"
"F2S4_160701_041_F01","eL2/3"
"F2S4_160701_041_G01","eL2/3"
"F2S4_160701_041_H01","eL2/3"
"F2S4_160701_042_A01","eL2/3"
"F2S4_160701_042_B01","eL2/3"
"F2S4_160701_042_C01","eL2/3"
"F2S4_160701_042_D01","eL2/3"
"F2S4_160701_042_E01","eL2/3"
"F2S4_160701_042_F01","eL2/3"
"F2S4_160701_042_G01","eL2/3"
"F2S4_160701_042_H01","eL2/3"
"F2S4_160701_043_A01","eL2/3"
"F2S4_160701_043_B01","eL2/3"
"F2S4_160701_043_C01","eL2/3"
"F2S4_160701_043_D01","eL2/3"
"F2S4_160701_043_E01","eL2/3"
"F2S4_160701_043_F01","eL2/3"
"F2S4_160701_043_G01","eL2/3"
"F2S4_160701_043_H01","eL2/3"
"F2S4_160701_044_B01","eL2/3"
"F2S4_160701_044_C01","eL2/3"
"F2S4_160701_044_D01","eL2/3"
"F2S4_160701_044_E01","eL2/3"
"F2S4_160701_044_F01","eL2/3"
"F2S4_160701_044_G01","eL2/3"
"F2S4_160701_044_H01","eL2/3"
"F2S4_160701_045_C01","eL2/3"
"F2S4_160701_045_G01","eL4"
"F2S4_160701_046_C01","eL2/3"
"F2S4_160701_046_G01","eL2/3"
"F2S4_160701_047_A01","eL2/3"
"F2S4_160701_047_B01","eL2/3"
"F2S4_160701_047_C01","eL2/3"
"F2S4_160701_047_D01","eL2/3"
"F2S4_160701_047_E01","eL2/3"
"F2S4_160701_047_F01","eL2/3"
"F2S4_160701_047_G01","eL2/3"
"F2S4_160701_047_H01","eL2/3"
"F2S4_160705_001_H01","eL6"
"F2S4_160706_001_A01","eL6"
"F2S4_160706_001_B01","eL6"
"F2S4_160706_001_C01","eL6"
"F2S4_160706_001_E01","eL6"
"F2S4_160706_001_F01","eL6"
"F2S4_160706_001_G01","eL6"
"F2S4_160706_001_H01","eL6"
"F2S4_160706_002_A01","eL6"
"F2S4_160706_002_B01","eL6"
"F2S4_160706_002_C01","eL6"
"F2S4_160706_002_D01","eL6"
"F2S4_160706_002_E01","eL6"
"F2S4_160706_002_F01","eL6"
"F2S4_160706_002_G01","eL6"
"F2S4_160706_002_H01","eL6"
"F2S4_160706_003_A01","eL6"
"F2S4_160706_003_B01","eL6"
"F2S4_160706_003_C01","eL6"
"F2S4_160706_003_D01","eL6"
"F2S4_160706_003_E01","eL6"
"F2S4_160706_003_F01","eL6"
"F2S4_160706_003_G01","eL6"
"F2S4_160706_003_H01","eL6"
"F2S4_160706_004_A01","eL6"
"F2S4_160706_004_B01","eL6"
"F2S4_160706_004_C01","eL6"
"F2S4_160706_004_D01","eL6"
"F2S4_160706_004_E01","eL6"
"F2S4_160706_004_F01","eL6"
"F2S4_160706_004_G01","eL6"
"F2S4_160706_004_H01","eL6"
"F2S4_160706_005_A01","eL6"
"F2S4_160706_005_B01","eL6"
"F2S4_160706_005_D01","eL6"
"F2S4_160706_005_E01","eL6"
"F2S4_160706_005_F01","eL6"
"F2S4_160706_005_G01","eL6"
"F2S4_160706_005_H01","eL6"
"F2S4_160706_006_A01","eL6"
"F2S4_160706_006_B01","eL6"
"F2S4_160706_006_C01","eL6"
"F2S4_160706_006_D01","eL6"
"F2S4_160706_006_E01","eL6"
"F2S4_160706_006_F01","eL6"
"F2S4_160706_006_G01","eL6"
"F2S4_160706_006_H01","eL6"
"F2S4_160706_007_A01","eL6"
"F2S4_160706_007_B01","eL6"
"F2S4_160706_007_C01","eL6"
"F2S4_160706_007_D01","eL6"
"F2S4_160706_007_E01","eL6"
"F2S4_160706_007_F01","eL6"
"F2S4_160706_007_G01","eL6"
"F2S4_160706_007_H01","eL6"
"F2S4_160706_008_A01","eL6"
"F2S4_160706_008_B01","eL6"
"F2S4_160706_008_C01","eL6"
"F2S4_160706_008_D01","eL6"
"F2S4_160706_008_E01","eL6"
"F2S4_160706_008_F01","eL6"
"F2S4_160706_008_G01","eL6"
"F2S4_160706_008_H01","eL6"
"F2S4_160706_009_A01","eL6"
"F2S4_160706_009_B01","eL6"
"F2S4_160706_009_C01","eL6"
"F2S4_160706_009_D01","eL6"
"F2S4_160706_009_E01","eL6"
"F2S4_160706_009_F01","eL6"
"F2S4_160706_009_G01","eL6"
"F2S4_160706_009_H01","eL6"
"F2S4_160706_010_A01","eL6"
"F2S4_160706_010_B01","eL6"
"F2S4_160706_010_C01","eL6"
"F2S4_160706_010_D01","eL6"
"F2S4_160706_010_E01","eL6"
"F2S4_160706_010_F01","eL6"
"F2S4_160706_010_G01","eL6"
"F2S4_160706_010_H01","eL6"
"F2S4_160706_011_A01","eL6"
"F2S4_160706_011_B01","eL6"
"F2S4_160706_011_D01","eL6"
"F2S4_160706_011_E01","eL6"
"F2S4_160706_011_F01","eL6"
"F2S4_160706_011_G01","eL6"
"F2S4_160706_011_H01","eL6"
"F2S4_160706_012_A01","eL6"
"F2S4_160706_012_B01","eL6"
"F2S4_160706_012_C01","eL6"
"F2S4_160706_012_D01","eL6"
"F2S4_160706_012_E01","eL6"
"F2S4_160706_012_F01","eL6"
"F2S4_160706_012_G01","eL6"
"F2S4_160706_013_A01","eL6"
"F2S4_160706_013_B01","eL6"
"F2S4_160706_013_C01","eL6"
"F2S4_160706_013_D01","eL6"
"F2S4_160706_013_E01","eL6"
"F2S4_160706_013_F01","eL6"
"F2S4_160706_013_G01","eL6"
"F2S4_160706_013_H01","eL6"
"F2S4_160706_014_A01","eL6"
"F2S4_160706_014_B01","eL6"
"F2S4_160706_014_C01","eL6"
"F2S4_160706_014_E01","eL6"
"F2S4_160706_014_F01","eL6"
"F2S4_160706_014_G01","eL6"
"F2S4_160706_014_H01","eL6"
"F2S4_160706_015_A01","eL6"
"F2S4_160706_015_B01","eL6"
"F2S4_160706_015_C01","eL6"
"F2S4_160706_015_D01","eL6"
"F2S4_160706_015_E01","eL6"
"F2S4_160706_015_F01","eL6"
"F2S4_160706_015_G01","eL6"
"F2S4_160706_015_H01","eL6"
"F2S4_160706_016_A01","eL6"
"F2S4_160706_016_B01","eL6"
"F2S4_160706_016_D01","eL6"
"F2S4_160706_016_E01","eL6"
"F2S4_160706_016_F01","eL6"
"F2S4_160706_016_G01","eL6"
"F2S4_160706_016_H01","eL6"
"F2S4_160706_017_A01","eL6"
"F2S4_160706_017_B01","eL6"
"F2S4_160706_017_C01","eL6"
"F2S4_160706_017_D01","eL6"
"F2S4_160706_017_E01","eL6"
"F2S4_160706_017_F01","eL6"
"F2S4_160706_017_G01","eL6"
"F2S4_160706_017_H01","eL6"
"F2S4_160706_018_A01","eL6"
"F2S4_160706_018_B01","eL6"
"F2S4_160706_018_C01","eL6"
"F2S4_160706_018_D01","eL6"
"F2S4_160706_018_E01","eL6"
"F2S4_160706_018_F01","eL6"
"F2S4_160706_018_G01","eL6"
"F2S4_160706_018_H01","eL6"
"F2S4_160706_019_A01","eL6"
"F2S4_160706_019_B01","eL6"
"F2S4_160706_019_C01","eL6"
"F2S4_160706_019_D01","eL6"
"F2S4_160706_019_E01","eL6"
"F2S4_160706_019_F01","eL6"
"F2S4_160706_019_G01","eL6"
"F2S4_160706_019_H01","eL6"
"F2S4_160706_020_A01","eL6"
"F2S4_160706_020_B01","eL6"
"F2S4_160706_020_C01","eL6"
"F2S4_160706_020_D01","eL6"
"F2S4_160706_020_E01","eL6"
"F2S4_160706_020_F01","eL6"
"F2S4_160706_020_G01","eL6"
"F2S4_160706_020_H01","eL6"
"F2S4_160706_021_A01","eL6"
"F2S4_160706_021_B01","eL6"
"F2S4_160706_021_C01","eL6"
"F2S4_160706_021_D01","eL6"
"F2S4_160706_021_E01","eL6"
"F2S4_160706_021_F01","eL6"
"F2S4_160706_021_G01","eL6"
"F2S4_160706_021_H01","eL6"
"F2S4_160706_022_A01","eL6"
"F2S4_160706_022_B01","eL6"
"F2S4_160706_022_C01","eL6"
"F2S4_160706_022_D01","eL6"
"F2S4_160706_022_E01","eL6"
"F2S4_160706_022_F01","eL6"
"F2S4_160706_022_G01","eL6"
"F2S4_160706_022_H01","eL6"
"F2S4_160706_023_A01","eL6"
"F2S4_160706_023_B01","eL6"
"F2S4_160706_023_C01","eL6"
"F2S4_160706_023_D01","eL6"
"F2S4_160706_023_E01","eL6"
"F2S4_160706_023_F01","eL6"
"F2S4_160706_023_G01","eL6"
"F2S4_160706_023_H01","eL6"
"F2S4_160706_024_A01","eL6"
"F2S4_160706_024_B01","eL6"
"F2S4_160706_024_C01","eL6"
"F2S4_160706_024_D01","eL6"
"F2S4_160706_024_E01","eL6"
"F2S4_160706_024_F01","eL6"
"F2S4_160706_024_G01","eL6"
"F2S4_160706_024_H01","eL6"
"F2S4_160706_025_A01","eL6"
"F2S4_160706_025_B01","eL6"
"F2S4_160706_025_C01","eL6"
"F2S4_160706_025_D01","eL6"
"F2S4_160706_025_F01","eL6"
"F2S4_160706_025_G01","eL6"
"F2S4_160706_025_H01","eL6"
"F2S4_160706_026_B01","eL6"
"F2S4_160706_026_C01","eL6"
"F2S4_160706_026_D01","eL6"
"F2S4_160706_026_E01","eL6"
"F2S4_160706_026_F01","eL6"
"F2S4_160706_026_G01","eL6"
"F2S4_160706_026_H01","eL6"
"F2S4_160706_027_A01","eL6"
"F2S4_160706_027_B01","eL6"
"F2S4_160706_027_C01","eL6"
"F2S4_160706_027_D01","eL6"
"F2S4_160706_027_E01","eL6"
"F2S4_160706_027_F01","eL6"
"F2S4_160706_027_G01","eL6"
"F2S4_160706_027_H01","eL6"
"F2S4_160706_028_A01","eL6"
"F2S4_160706_028_B01","eL6"
"F2S4_160706_028_C01","eL6"
"F2S4_160706_028_D01","eL6"
"F2S4_160706_028_E01","eL6"
"F2S4_160706_028_F01","eL6"
"F2S4_160706_028_H01","eL6"
"F2S4_160706_029_A01","eL6"
"F2S4_160706_029_B01","eL6"
"F2S4_160706_029_C01","eL6"
"F2S4_160706_029_D01","eL6"
"F2S4_160706_029_E01","eL6"
"F2S4_160706_029_F01","eL6"
"F2S4_160706_029_G01","eL6"
"F2S4_160706_029_H01","eL6"
"F2S4_160706_030_A01","eL6"
"F2S4_160706_030_B01","eL6"
"F2S4_160706_030_C01","eL6"
"F2S4_160706_030_D01","eL6"
"F2S4_160706_030_E01","eL6"
"F2S4_160706_030_F01","eL6"
"F2S4_160706_030_G01","eL6"
"F2S4_160706_030_H01","eL6"
"F2S4_160706_031_B01","eL6"
"F2S4_160706_031_C01","eL6"
"F2S4_160706_031_E01","eL6"
"F2S4_160706_031_F01","eL6"
"F2S4_160706_031_G01","eL6"
"F2S4_160706_031_H01","eL6"
"F2S4_160706_032_A01","eL6"
"F2S4_160706_032_B01","eL6"
"F2S4_160706_032_C01","eL6"
"F2S4_160706_032_D01","eL6"
"F2S4_160706_032_E01","eL6"
"F2S4_160706_032_F01","eL6"
"F2S4_160706_032_G01","eL6"
"F2S4_160706_032_H01","eL6"
"F2S4_160706_033_A01","eL6"
"F2S4_160706_033_B01","eL6"
"F2S4_160706_033_C01","eL6"
"F2S4_160706_033_D01","eL6"
"F2S4_160706_033_E01","eL6"
"F2S4_160706_033_F01","eL6"
"F2S4_160706_033_G01","eL6"
"F2S4_160706_033_H01","eL6"
"F2S4_160706_034_A01","eL6"
"F2S4_160706_034_B01","eL6"
"F2S4_160706_034_E01","eL6"
"F2S4_160706_034_F01","eL6"
"F2S4_160706_034_G01","eL6"
"F2S4_160706_034_H01","eL6"
"F2S4_160706_035_A01","eL6"
"F2S4_160706_035_B01","eL6"
"F2S4_160706_035_C01","eL6"
"F2S4_160706_035_D01","eL6"
"F2S4_160706_035_E01","eL6"
"F2S4_160706_035_F01","eL6"
"F2S4_160706_035_G01","eL6"
"F2S4_160706_035_H01","eL6"
"F2S4_160706_036_A01","eL6"
"F2S4_160706_036_B01","eL6"
"F2S4_160706_036_C01","eL6"
"F2S4_160706_036_D01","eL6"
"F2S4_160706_036_E01","eL6"
"F2S4_160706_036_F01","eL6"
"F2S4_160706_036_G01","eL6"
"F2S4_160706_036_H01","eL6"
"F2S4_160707_010_B01","eL6"
"F2S4_160713_001_A01","eL4"
"F2S4_160713_001_B01","eL4"
"F2S4_160713_001_C01","eL4"
"F2S4_160713_001_D01","eL4"
"F2S4_160713_001_E01","eL4"
"F2S4_160713_001_F01","eL4"
"F2S4_160713_001_G01","eL4"
"F2S4_160713_001_H01","eL4"
"F2S4_160713_002_A01","eL4"
"F2S4_160713_002_B01","eL4"
"F2S4_160713_002_C01","eL4"
"F2S4_160713_002_D01","eL4"
"F2S4_160713_002_E01","eL4"
"F2S4_160713_002_F01","eL4"
"F2S4_160713_002_G01","eL4"
"F2S4_160713_002_H01","eL4"
"F2S4_160713_003_A01","eL4"
"F2S4_160713_003_B01","eL4"
"F2S4_160713_003_C01","eL4"
"F2S4_160713_003_D01","eL4"
"F2S4_160713_003_E01","eL4"
"F2S4_160713_003_F01","eL4"
"F2S4_160713_003_G01","eL4"
"F2S4_160713_003_H01","eL4"
"F2S4_160713_004_A01","eL4"
"F2S4_160713_004_C01","eL4"
"F2S4_160713_004_D01","eL4"
"F2S4_160713_004_E01","eL4"
"F2S4_160713_004_F01","eL4"
"F2S4_160713_004_G01","eL4"
"F2S4_160713_004_H01","eL4"
"F2S4_160713_005_B01","eL4"
"F2S4_160713_005_E01","eL4"
"F2S4_160713_005_G01","eL4"
"F2S4_160713_006_E01","eL4"
"F2S4_160719_001_B01","eL4"
"F2S4_160719_001_C01","eL4"
"F2S4_160719_001_D01","eL4"
"F2S4_160719_001_E01","eL4"
"F2S4_160719_001_F01","eL4"
"F2S4_160719_001_G01","eL4"
"F2S4_160719_001_H01","eL4"
"F2S4_160719_002_A01","eL4"
"F2S4_160719_002_B01","eL4"
"F2S4_160719_002_C01","eL4"
"F2S4_160719_002_D01","eL4"
"F2S4_160719_002_E01","eL4"
"F2S4_160719_002_F01","eL4"
"F2S4_160719_002_G01","eL4"
