"","celltype"
"x2_75_0_1_bc0935","eL5"
"x2_58_0_2_bc0137","eL5"
"x2_52_1_2_bc0135","eL5"
"x2_52_1_2_bc0636","eL5"
"x2_94_4_1_1_bc0437","eL5"
"x2_75_0_1_bc0043","eL5"
"x2_35_0_bc0906","eL5"
"x2_41_1_1_bc0314","eL5"
"x2_35_3_bc0188","eL5"
"x2_52_3_2_bc0513","eL5"
"x2_52_3_2_bc0038","eL5"
"x2_75_0_2_bc0040","eL5"
"x2_52_1_2_bc0488","eL5"
"x2_52_3_2_bc0454","eL5"
"x2_75_0_3_bc1069","eL5"
"x2_52_3_2_bc0717","eL5"
"x2_52_1_1_bc1184","eL5"
"x2_94_4_2_1_bc0035","eL5"
"x2_94_1_2_bc0660","eL5"
"x2_94_1_2_bc0098","eL5"
"x2_94_4_2_2_bc0713","eL5"
"x2_52_3_2_bc0611","eL5"
"x2_98_4_1_1_bc0070","eL5"
"x2_35_0_bc0291","eL5"
"x2_35_0_bc0020","eL5"
"x2_52_3_2_bc0087","eL5"
"x2_94_4_1_1_bc0165","eL5"
"x2_75_0_3_bc0672","eL5"
"x2_35_3_bc0022","eL5"
"x2_35_1_bc0045","eL5"
"x2_75_0_4_bc0183","eL5"
"x2_94_4_2_1_bc0351","eL5"
"x2_75_0_3_bc0036","eL5"
"x2_52_0_1_bc0650","eL5"
"x2_41_1_1_bc0280","eL5"
"x2_75_0_4_bc0250","eL5"
"x2_52_0_1_bc0823","eL5"
"x2_58_0_1_bc0236","eL5"
"x2_94_4_2_1_bc0409","eL5"
"x2_75_0_1_bc0841","eL5"
"x2_75_0_3_bc0800","eL5"
"x2_75_0_3_bc0062","eL5"
"x2_52_3_2_bc0443","eL5"
"x2_75_0_1_bc0590","eL5"
"x2_75_0_1_bc0718","eL5"
"x2_52_0_1_bc0261","eL5"
"x2_98_4_1_1_bc0638","eL5"
"x2_35_0_bc0056","eL5"
"x2_52_1_1_bc0173","eL5"
"x2_52_0_1_bc0827","eL5"
"x2_41_1_1_bc0321","eL5"
"x2_75_0_1_bc0060","eL5"
"x2_75_0_4_bc0440","eL5"
"x2_35_0_bc0034","eL5"
"x2_94_1_1_2_bc0118","eL5"
"x2_35_3_bc0065","eL5"
"x2_58_0_2_bc0258","eL5"
"x2_94_1_2_bc0445","eL5"
"x2_35_0_bc0929","eL5"
"x2_52_0_1_bc1034","eL5"
"x2_52_3_2_bc1500","eL5"
"x2_52_3_2_bc0006","eL5"
"x2_98_4_1_1_bc0393","eL5"
"x2_52_3_2_bc0109","eL5"
"x2_52_1_2_bc0461","eL5"
"x2_75_0_2_bc0024","eL5"
"x2_94_4_1_2_bc0148","eL5"
"x2_52_1_2_bc0249","eL5"
"x2_52_3_1_bc0806","eL5"
"x2_52_0_1_bc0262","eL5"
"x2_35_1_bc0464","eL5"
"x2_35_0_bc0896","eL5"
"x2_52_1_1_bc0409","eL5"
"x2_94_4_2_1_bc0277","eL5"
"x2_35_0_bc1669","eL5"
"x2_58_0_1_bc0723","eL5"
"x2_75_0_4_bc0208","eL5"
"x2_52_3_1_bc0026","eL5"
"x2_52_3_2_bc0337","eL5"
"x2_75_0_3_bc0392","eL5"
"x2_52_1_2_bc0767","eL5"
"x2_94_1_1_1_bc0010","eL5"
"x2_94_4_1_2_bc0122","eL5"
"x2_52_1_1_bc0672","eL5"
"x2_98_4_2_1_bc0376","eL5"
"x2_75_0_1_bc0574","eL5"
"x2_52_0_1_bc1447","eL5"
"x2_52_3_2_bc0151","eL5"
"x2_52_0_2_bc0068","eL5"
"x2_52_3_1_bc1084","eL5"
"x2_94_1_2_bc0220","eL5"
"x2_94_4_2_1_bc0185","eL5"
"x2_35_1_bc0250","eL5"
"x2_52_1_1_bc0062","eL5"
"x2_52_1_1_bc0550","eL5"
"x2_58_0_1_bc0489","eL5"
"x2_94_1_2_bc0289","eL5"
"x2_35_0_bc1163","eL5"
"x2_52_0_1_bc0299","eL5"
"x2_52_0_1_bc0124","eL5"
"x2_35_0_bc1006","eL5"
"x2_98_4_1_2_bc0373","eL5"
"x2_35_0_bc0195","eL5"
"x2_52_3_1_bc0489","eL5"
"x2_75_0_4_bc0057","eL5"
"x2_35_1_bc0193","eL5"
"x2_52_1_2_bc0022","eL5"
"x2_58_0_2_bc0222","eL5"
"x2_75_0_1_bc0353","eL5"
"x2_52_0_1_bc0816","eL5"
"x2_52_1_2_bc0236","eL5"
"x2_52_3_1_bc0255","eL5"
"x2_41_1_1_bc0676","eL5"
"x2_75_0_3_bc0557","eL5"
"x2_94_4_2_2_bc0120","eL5"
"x2_52_0_1_bc0222","eL5"
"x2_52_3_1_bc0476","eL5"
"x2_52_0_1_bc0596","eL5"
"x2_35_1_bc0199","eL5"
"x2_35_0_bc0427","eL5"
"x2_94_4_1_2_bc0094","eL5"
"x2_41_1_1_bc0863","eL5"
"x2_75_0_4_bc0154","eL5"
"x2_35_0_bc0329","eL5"
"x2_98_1_1_bc0019","eL5"
"x2_94_1_1_1_bc0138","eL5"
"x2_35_3_bc0397","eL5"
"x2_52_1_1_bc0295","eL5"
"x2_52_1_1_bc0192","eL5"
"x2_52_3_2_bc0097","eL5"
"x2_52_1_1_bc1057","eL5"
"x2_52_1_2_bc0672","eL5"
"x2_94_1_1_2_bc0236","eL5"
"x2_94_4_1_2_bc0044","eL5"
"x2_52_1_2_bc1607","eL5"
"x2_35_0_bc0762","eL5"
"x2_52_3_2_bc1013","eL5"
"x2_94_4_2_2_bc0179","eL5"
"x2_52_1_2_bc0524","eL5"
"x2_98_4_1_2_bc0357","eL5"
"x2_52_3_1_bc0847","eL5"
"x2_52_0_1_bc2353","eL5"
"x2_52_1_1_bc0310","eL5"
"x2_94_4_2_2_bc0047","eL5"
"x2_35_0_bc0767","eL5"
"x2_52_0_1_bc0164","eL5"
"x2_35_3_bc0092","eL5"
"x2_41_1_1_bc0244","eL5"
"x2_35_0_bc0898","eL5"
"x2_98_4_1_1_bc0008","eL5"
"x2_94_1_2_bc0284","eL5"
"x2_98_4_1_2_bc0803","eL5"
"x2_58_0_1_bc0822","eL5"
"x2_52_1_2_bc1187","eL5"
"x2_94_4_1_1_bc0272","eL5"
"x2_52_1_1_bc0461","eL5"
"x2_35_0_bc0861","eL5"
"x2_52_3_1_bc0109","eL5"
"x2_52_3_2_bc0862","eL5"
"x2_94_1_1_1_bc0146","eL5"
"x2_58_0_2_bc0132","eL5"
"x2_75_0_1_bc0025","eL5"
"x2_94_4_1_2_bc0226","eL5"
"x2_75_0_3_bc0320","eL5"
"x2_98_4_2_2_bc0463","eL5"
"x2_98_4_1_2_bc0374","eL5"
"x2_94_1_2_bc0388","eL5"
"x2_94_4_1_2_bc0758","eL5"
"x2_94_1_1_2_bc0021","eL5"
"x2_58_0_1_bc0221","eL5"
"x2_35_0_bc0311","eL5"
"x2_94_1_1_2_bc0159","eL5"
"x2_75_0_1_bc0328","eL5"
"x2_94_1_1_1_bc0349","eL5"
"x2_98_4_2_1_bc0420","eL5"
"x2_94_4_1_1_bc0190","eL5"
"x2_75_0_1_bc0057","eL5"
"x2_94_4_2_1_bc0286","eL5"
"x2_52_0_1_bc0029","eL5"
"x2_58_0_1_bc0698","eL5"
"x2_35_3_bc1238","eL5"
"x2_35_3_bc0291","eL5"
"x2_52_3_2_bc0495","eL5"
"x2_52_3_2_bc0585","eL5"
"x2_75_0_1_bc0236","eL5"
"x2_75_0_3_bc0578","eL5"
"x2_52_3_1_bc0274","eL5"
"x2_98_4_2_2_bc0426","eL5"
"x2_94_1_2_bc0465","eL5"
"x2_75_0_1_bc0641","eL5"
"x2_52_3_2_bc0476","eL5"
"x2_52_0_1_bc0155","eL5"
"x2_52_1_2_bc0010","eL5"
"x2_52_3_1_bc0180","eL5"
"x2_52_0_2_bc0066","eL5"
"x2_35_1_bc0043","eL5"
"x2_75_0_2_bc0087","eL5"
"x2_35_3_bc2512","eL5"
"x2_52_1_1_bc0485","eL5"
"x2_94_1_2_bc0321","eL5"
"x2_41_1_1_bc0008","eL5"
"x2_94_1_2_bc0123","eL5"
"x2_94_1_2_bc0473","eL5"
"x2_98_4_1_1_bc0211","eL5"
"x2_52_1_1_bc0036","eL5"
"x2_52_1_1_bc0095","eL5"
"x2_98_4_1_2_bc0408","eL5"
"x2_94_1_1_1_bc0031","eL5"
"x2_52_1_1_bc0044","eL5"
"x2_58_0_2_bc0136","eL5"
"x2_75_0_4_bc0037","eL5"
"x2_94_1_2_bc0014","eL5"
"x2_58_0_1_bc0458","eL5"
"x2_94_4_2_1_bc0009","eL5"
"x2_98_4_2_1_bc0706","eL5"
"x2_75_0_2_bc1279","eL5"
"x2_52_1_2_bc0847","eL5"
"x2_75_0_3_bc0583","eL5"
"x2_35_3_bc0124","eL5"
"x2_75_0_1_bc0326","eL5"
"x2_52_1_1_bc0187","eL5"
"x2_98_4_1_2_bc0135","eL5"
"x2_52_3_2_bc0220","eL5"
"x2_98_4_1_2_bc0360","eL5"
"x2_52_3_2_bc0217","eL5"
"x2_75_0_4_bc0063","eL5"
"x2_52_1_1_bc0518","eL5"
"x2_52_0_2_bc0097","eL5"
"x2_94_4_1_1_bc0064","eL5"
"x2_35_1_bc0218","eL5"
"x2_75_0_2_bc0066","eL5"
"x2_35_1_bc0227","eL5"
"x2_94_4_2_1_bc0036","eL5"
"x2_94_4_2_1_bc0556","eL5"
"x2_52_3_2_bc0258","eL5"
"x2_52_0_1_bc0700","eL5"
"x2_75_0_2_bc0015","eL5"
"x2_52_0_1_bc0112","eL5"
"x2_52_1_2_bc1681","eL5"
"x2_52_3_2_bc0480","eL5"
"x2_94_4_1_2_bc0089","eL5"
"x2_94_4_1_2_bc0063","eL5"
"x2_75_0_1_bc0193","eL5"
"x2_94_1_1_1_bc0221","eL5"
"x2_35_0_bc0995","eL5"
"x2_94_4_1_1_bc0141","eL5"
"x2_35_3_bc0285","eL5"
"x2_94_1_1_2_bc0259","eL5"
"x2_75_0_3_bc0035","eL5"
"x2_58_0_2_bc2457","eL5"
"x2_98_1_1_bc0244","eL5"
"x2_35_0_bc0175","eL5"
"x2_52_0_1_bc0054","eL5"
"x2_75_0_3_bc0992","eL5"
"x2_52_3_1_bc0225","eL5"
"x2_52_1_2_bc0032","eL5"
"x2_52_1_2_bc0294","eL5"
"x2_35_0_bc0068","eL5"
"x2_58_0_1_bc0461","eL5"
"x2_58_0_2_bc0558","eL5"
"x2_75_0_2_bc0246","eL5"
"x2_35_0_bc0474","eL5"
"x2_52_0_2_bc0036","eL5"
"x2_52_0_1_bc0320","eL5"
"x2_52_3_2_bc0459","eL5"
"x2_52_3_1_bc0320","eL5"
"x2_58_0_2_bc0332","eL5"
"x2_75_0_4_bc0048","eL5"
"x2_75_0_4_bc0121","eL5"
"x2_52_0_1_bc0099","eL5"
"x2_75_0_3_bc0056","eL5"
"x2_52_1_2_bc0431","eL5"
"x2_98_4_1_1_bc1749","eL5"
"x2_94_1_2_bc0022","eL5"
"x2_41_1_1_bc0581","eL5"
"x2_35_0_bc2235","eL5"
"x2_35_3_bc0267","eL5"
"x2_52_3_2_bc0246","eL5"
"x2_52_3_1_bc0782","eL5"
"x2_35_3_bc0280","eL5"
"x2_75_0_3_bc0354","eL5"
"x2_35_1_bc0494","eL5"
"x2_35_3_bc0454","eL5"
"x2_94_4_1_2_bc0372","eL5"
"x2_35_0_bc2188","eL5"
"x2_94_1_2_bc0366","eL5"
"x2_35_0_bc0283","eL5"
"x2_94_1_2_bc0093","eL5"
"x2_98_4_2_2_bc0336","eL5"
"x2_52_1_2_bc0298","eL5"
"x2_52_3_1_bc1566","eL5"
"x2_35_0_bc0341","eL5"
"x2_35_1_bc0057","eL5"
"x2_94_4_1_2_bc0055","eL5"
"x2_58_0_2_bc0181","eL5"
"x2_98_4_1_1_bc0354","eL5"
"x2_35_0_bc1428","eL5"
"x2_52_3_2_bc0853","eL5"
"x2_41_1_1_bc0371","eL5"
"x2_52_3_2_bc0155","eL5"
"x2_94_1_2_bc1295","eL5"
"x2_94_4_1_2_bc0067","eL5"
"x2_52_3_1_bc0582","eL5"
"x2_52_0_2_bc0218","eL5"
"x2_94_1_1_1_bc0012","eL5"
"x2_41_1_1_bc0101","eL5"
"x2_41_1_1_bc3174","eL5"
"x2_52_3_2_bc0389","eL5"
"x2_94_4_1_1_bc0171","eL5"
"x2_52_3_1_bc0316","eL5"
"x2_94_4_1_1_bc0443","eL5"
"x2_35_0_bc0368","eL5"
"x2_52_3_2_bc0410","eL5"
"x2_52_0_1_bc1702","eL5"
"x2_98_1_1_bc0222","eL5"
"x2_52_1_2_bc0444","eL5"
"x2_58_0_2_bc0213","eL5"
"x2_75_0_3_bc1021","eL5"
"x2_52_1_2_bc0958","eL5"
"x2_35_0_bc2461","eL5"
"x2_41_1_1_bc0417","eL5"
"x2_52_1_1_bc0277","eL5"
"x2_52_1_2_bc0857","eL5"
"x2_75_0_3_bc0851","eL5"
"x2_52_3_1_bc0032","eL5"
"x2_35_1_bc0232","eL5"
"x2_35_0_bc1107","eL5"
"x2_52_1_2_bc0390","eL5"
"x2_75_0_1_bc0078","eL5"
"x2_35_0_bc0354","eL5"
"x2_52_0_1_bc0059","eL5"
"x2_58_0_1_bc0375","eL5"
"x2_94_4_1_1_bc0199","eL5"
"x2_52_3_2_bc0951","eL5"
"x2_75_0_3_bc0264","eL5"
"x2_35_0_bc0048","eL5"
"x2_41_1_1_bc0160","eL5"
"x2_94_4_2_2_bc1147","eL5"
"x2_35_1_bc0672","eL5"
"x2_94_1_1_1_bc0630","eL5"
"x2_41_1_1_bc3091","eL5"
"x2_94_4_2_1_bc0199","eL5"
"x2_98_1_1_bc0121","eL5"
"x2_35_1_bc0230","eL5"
"x2_52_0_1_bc1144","eL5"
"x2_94_1_2_bc0273","eL5"
"x2_94_4_1_1_bc0539","eL5"
"x2_52_3_2_bc0957","eL5"
"x2_52_0_1_bc0280","eL5"
"x2_35_0_bc1047","eL5"
"x2_35_0_bc0274","eL5"
"x2_58_0_1_bc0527","eL5"
"x2_52_3_2_bc0388","eL5"
"x2_75_0_4_bc0583","eL5"
"x2_58_0_2_bc0422","eL5"
"x2_94_4_2_2_bc0031","eL5"
"x2_52_3_2_bc0007","eL5"
"x2_94_1_1_1_bc0437","eL5"
"x2_98_1_1_bc0394","eL5"
"x2_35_3_bc0519","eL5"
"x2_52_1_2_bc0755","eL5"
"x2_52_1_1_bc0542","eL5"
"x2_75_0_1_bc0401","eL5"
"x2_52_0_1_bc0208","eL5"
"x2_94_4_1_2_bc0415","eL5"
"x2_75_0_3_bc0418","eL5"
"x2_98_4_2_1_bc0303","eL5"
"x2_52_3_2_bc0228","eL5"
"x2_52_1_2_bc0430","eL5"
"x2_98_4_1_1_bc0423","eL5"
"x2_41_1_1_bc0639","eL5"
"x2_52_3_2_bc0363","eL5"
"x2_75_0_3_bc0064","eL5"
"x2_52_1_2_bc0060","eL5"
"x2_35_0_bc1013","eL5"
"x2_94_4_1_2_bc0050","eL5"
"x2_98_4_2_1_bc0516","eL5"
"x2_75_0_4_bc0365","eL5"
"x2_52_3_2_bc0972","eL5"
"x2_94_4_2_1_bc1395","eL5"
"x2_75_0_1_bc0570","eL5"
"x2_52_3_2_bc0522","eL5"
"x2_35_0_bc1265","eL5"
"x2_58_0_2_bc0923","eL5"
"x2_58_0_1_bc0167","eL5"
"x2_52_3_2_bc0948","eL5"
"x2_75_0_1_bc0356","eL5"
"x2_94_4_2_2_bc0162","eL5"
"x2_35_3_bc0341","eL5"
"x2_94_4_1_1_bc0636","eL5"
"x2_52_0_1_bc0132","eL5"
"x2_94_4_2_2_bc0368","eL5"
"x2_75_0_3_bc0066","eL5"
"x2_52_1_2_bc0090","eL5"
"x2_52_0_2_bc0131","eL5"
"x2_41_1_1_bc0060","eL5"
"x2_41_1_1_bc0208","eL5"
"x2_52_3_2_bc2033","eL5"
"x2_94_4_1_2_bc0383","eL5"
"x2_98_4_1_1_bc0288","eL5"
"x2_52_0_1_bc0123","eL5"
"x2_94_4_2_2_bc0147","eL5"
"x2_58_0_2_bc0091","eL5"
"x2_52_1_1_bc0190","eL5"
"x2_52_1_1_bc0446","eL5"
"x2_75_0_4_bc0505","eL5"
"x2_52_0_1_bc0028","eL5"
"x2_52_3_2_bc0775","eL5"
"x2_58_0_1_bc1260","eL5"
"x2_41_1_1_bc0786","eL5"
"x2_52_0_1_bc0141","eL5"
"x2_75_0_4_bc0550","eL5"
"x2_98_4_2_1_bc0077","eL5"
"x2_52_0_1_bc0046","eL5"
"x2_94_1_2_bc0026","eL5"
"x2_52_3_2_bc0609","eL5"
"x2_94_1_2_bc0015","eL5"
"x2_75_0_3_bc0203","eL5"
"x2_58_0_1_bc0126","eL5"
"x2_35_0_bc0141","eL5"
"x2_35_3_bc0488","eL5"
"x2_98_4_2_2_bc0691","eL5"
"x2_75_0_2_bc0158","eL5"
"x2_35_1_bc0284","eL5"
"x2_52_3_1_bc0822","eL5"
"x2_41_1_1_bc0533","eL5"
"x2_52_3_1_bc0745","eL5"
"x2_52_1_2_bc0661","eL5"
"x2_94_4_2_1_bc0454","eL5"
"x2_75_0_3_bc1289","eL5"
"x2_98_4_2_1_bc0026","eL5"
"x2_98_1_1_bc0017","eL5"
"x2_35_0_bc0247","eL5"
"x2_52_1_2_bc0107","eL5"
"x2_52_0_1_bc0050","eL5"
"x2_52_3_2_bc0069","eL5"
"x2_35_0_bc0147","eL5"
"x2_35_1_bc0097","eL5"
"x2_94_4_1_2_bc0194","eL5"
"x2_75_0_1_bc0544","eL5"
"x2_94_1_1_2_bc0189","eL5"
"x2_58_0_2_bc0149","eL5"
"x2_52_3_1_bc0020","eL5"
"x2_58_0_1_bc0675","eL5"
"x2_35_0_bc0785","eL5"
"x2_94_1_1_1_bc0129","eL5"
"x2_94_4_2_2_bc0262","eL5"
"x2_52_3_2_bc0091","eL5"
"x2_58_0_1_bc0043","eL5"
"x2_94_4_2_2_bc0036","eL5"
"x2_58_0_1_bc0705","eL5"
"x2_52_3_2_bc0232","eL5"
"x2_52_3_1_bc0402","eL5"
"x2_52_0_1_bc0618","eL5"
"x2_98_1_1_bc0500","eL5"
"x2_98_4_2_2_bc0259","eL5"
"x2_35_3_bc0349","eL5"
"x2_98_4_1_2_bc0404","eL5"
"x2_94_4_1_2_bc0414","eL5"
"x2_98_4_1_1_bc0236","eL5"
"x2_94_1_1_1_bc0093","eL5"
"x2_94_1_1_2_bc0191","eL5"
"x2_98_1_1_bc0105","eL5"
"x2_52_1_2_bc0808","eL5"
"x2_75_0_4_bc0359","eL5"
"x2_52_0_1_bc0269","eL5"
"x2_75_0_3_bc0562","eL5"
"x2_98_4_2_2_bc0501","eL5"
"x2_35_0_bc0025","eL5"
"x2_58_0_2_bc0129","eL5"
"x2_52_1_2_bc0066","eL5"
"x2_52_1_2_bc0551","eL5"
"x2_52_3_2_bc1201","eL5"
"x2_52_3_2_bc0467","eL5"
"x2_52_0_1_bc0617","eL5"
"x2_52_3_1_bc2451","eL5"
"x2_58_0_2_bc0221","eL5"
"x2_98_4_2_1_bc0035","eL5"
"x2_52_1_2_bc1060","eL5"
"x2_35_0_bc0226","eL5"
"x2_52_3_1_bc0341","eL5"
"x2_75_0_3_bc0983","eL5"
"x2_75_0_2_bc0247","eL5"
"x2_75_0_2_bc0184","eL5"
"x2_52_3_2_bc1350","eL5"
"x2_52_3_1_bc0114","eL5"
"x2_98_1_1_bc0233","eL5"
"x2_35_0_bc0018","eL5"
"x2_52_0_1_bc0238","eL5"
"x2_35_0_bc0919","eL5"
"x2_35_0_bc0514","eL5"
"x2_98_4_1_1_bc0326","eL5"
"x2_94_4_2_1_bc0132","eL5"
"x2_98_4_1_1_bc0163","eL5"
"x2_52_0_1_bc0424","eL5"
"x2_52_3_1_bc0565","eL5"
"x2_35_0_bc0584","eL5"
"x2_52_0_2_bc0016","eL5"
"x2_98_4_2_2_bc0058","eL5"
"x2_94_1_1_1_bc0225","eL5"
"x2_58_0_1_bc0201","eL5"
"x2_52_0_1_bc1047","eL5"
"x2_35_0_bc0460","eL5"
"x2_98_4_1_2_bc0308","eL5"
"x2_75_0_1_bc0258","eL5"
"x2_52_3_2_bc1397","eL5"
"x2_94_4_2_2_bc0188","eL5"
"x2_75_0_1_bc0434","eL5"
"x2_35_1_bc0534","eL5"
"x2_52_1_1_bc0182","eL5"
"x2_35_0_bc1204","eL5"
"x2_58_0_1_bc0730","eL5"
"x2_41_1_1_bc0140","eL5"
"x2_75_0_3_bc0560","eL5"
"x2_75_0_3_bc0087","eL5"
"x2_52_0_1_bc0048","eL5"
"x2_75_0_1_bc0687","eL5"
"x2_98_4_1_2_bc0245","eL5"
"x2_58_0_2_bc0338","eL5"
"x2_58_0_2_bc0357","eL5"
"x2_41_1_1_bc0660","eL5"
"x2_94_1_1_1_bc0193","eL5"
"x2_75_0_3_bc0381","eL5"
"x2_52_1_1_bc0107","eL5"
"x2_98_4_1_2_bc0207","eL5"
"x2_98_4_1_2_bc0202","eL5"
"x2_58_0_1_bc0153","eL5"
"x2_75_0_3_bc0832","eL5"
"x2_52_1_1_bc0571","eL5"
"x2_75_0_3_bc0421","eL5"
"x2_52_1_1_bc0477","eL5"
"x2_52_1_1_bc0032","eL5"
"x2_52_3_1_bc0368","eL5"
"x2_41_1_1_bc0156","eL5"
"x2_35_3_bc0612","eL5"
"x2_98_4_2_2_bc0022","eL5"
"x2_35_0_bc0466","eL5"
"x2_58_0_1_bc0209","eL5"
"x2_75_0_1_bc0259","eL5"
"x2_75_0_1_bc0132","eL5"
"x2_58_0_1_bc0409","eL5"
"x2_94_4_1_2_bc0413","eL5"
"x2_58_0_1_bc0658","eL5"
"x2_52_1_2_bc0884","eL5"
"x2_94_4_2_2_bc0199","eL5"
"x2_52_0_1_bc0200","eL5"
"x2_52_3_1_bc0310","eL5"
"x2_35_3_bc0357","eL5"
"x2_94_1_1_2_bc0048","eL5"
"x2_41_1_1_bc0199","eL5"
"x2_58_0_1_bc0155","eL5"
"x2_52_1_2_bc1054","eL5"
"x2_52_0_1_bc0379","eL5"
"x2_75_0_3_bc0326","eL5"
"x2_35_1_bc0575","eL5"
"x2_75_0_1_bc0584","eL5"
"x2_52_1_2_bc0053","eL5"
"x2_58_0_1_bc0314","eL5"
"x2_94_1_2_bc0012","eL5"
"x2_35_1_bc0225","eL5"
"x2_58_0_1_bc0100","eL5"
"x2_75_0_4_bc0292","eL5"
"x2_35_0_bc0179","eL5"
"x2_98_4_1_2_bc0241","eL5"
"x2_52_1_2_bc0448","eL5"
"x2_52_1_1_bc0011","eL5"
"x2_94_1_1_2_bc0217","eL5"
"x2_58_0_2_bc0279","eL5"
"x2_35_0_bc0578","eL5"
"x2_52_3_1_bc0067","eL5"
"x2_35_3_bc0277","eL5"
"x2_75_0_2_bc0054","eL5"
"x2_98_4_1_1_bc0520","eL5"
"x2_52_1_2_bc0101","eL5"
"x2_35_3_bc0360","eL5"
"x2_94_1_1_1_bc0257","eL5"
"x2_75_0_1_bc0023","eL5"
"x2_94_1_1_1_bc0060","eL5"
"x2_41_1_1_bc0176","eL6"
"x2_75_0_4_bc0452","eL6"
"x2_94_1_1_1_bc0898","eL6"
"x2_58_0_1_bc0631","eL6"
"x2_75_0_4_bc2542","eL6"
"x2_94_1_2_bc0226","eL6"
"x2_41_1_1_bc0945","eL6"
"x2_35_0_bc1021","eL6"
"x2_52_0_1_bc0972","eL6"
"x2_52_3_2_bc0606","eL6"
"x2_58_0_1_bc4653","eL6"
"x2_75_0_1_bc0037","eL6"
"x2_75_0_4_bc0464","eL6"
"x2_52_3_2_bc0268","eL6"
"x2_41_1_1_bc0205","eL6"
"x2_58_0_2_bc0561","eL6"
"x2_98_4_2_2_bc0643","eL6"
"x2_94_1_2_bc0459","eL6"
"x2_75_0_1_bc1350","eL6"
"x2_35_0_bc3133","eL6"
"x2_94_4_1_2_bc0536","eL6"
"x2_75_0_1_bc0816","eL6"
"x2_52_3_2_bc0426","eL6"
"x2_58_0_1_bc0324","eL6"
"x2_52_3_1_bc2489","eL6"
"x2_75_0_3_bc0624","eL6"
"x2_75_0_2_bc0276","eL6"
"x2_94_4_2_1_bc0920","eL6"
"x2_52_3_2_bc1499","eL6"
"x2_52_3_2_bc0261","eL6"
"x2_94_4_1_1_bc0682","eL6"
"x2_35_0_bc0851","eL6"
"x2_98_1_1_bc0119","eL6"
"x2_94_1_1_1_bc0088","eL6"
"x2_52_3_1_bc0151","eL6"
"x2_35_0_bc1839","eL6"
"x2_75_0_1_bc1055","eL6"
"x2_41_1_1_bc0708","eL6"
"x2_98_4_2_1_bc0447","eL6"
"x2_58_0_1_bc0216","eL6"
"x2_52_3_1_bc0482","eL6"
"x2_52_3_1_bc0587","eL6"
"x2_94_1_1_1_bc0210","eL6"
"x2_98_4_2_2_bc0056","eL6"
"x2_94_4_1_1_bc0030","eL6"
"x2_98_4_1_1_bc0292","eL6"
"x2_94_1_2_bc1138","eL6"
"x2_75_0_4_bc0306","eL6"
"x2_94_1_1_1_bc0143","eL6"
"x2_52_0_2_bc0063","eL6"
"x2_52_3_1_bc0557","eL6"
"x2_94_1_2_bc0420","eL6"
"x2_35_1_bc0610","eL6"
"x2_94_4_1_1_bc0417","eL6"
"x2_94_4_2_1_bc0061","eL6"
"x2_41_1_1_bc1487","eL6"
"x2_52_0_2_bc0198","eL6"
"x2_94_4_1_2_bc0168","eL6"
"x2_98_4_2_1_bc1393","eL6"
"x2_98_4_2_1_bc0678","eL6"
"x2_94_4_1_2_bc0116","eL6"
"x2_52_3_1_bc0960","eL6"
"x2_94_4_1_2_bc0165","eL6"
"x2_75_0_3_bc0503","eL6"
"x2_41_1_1_bc0715","eL6"
"x2_52_0_1_bc1074","eL6"
"x2_52_0_1_bc0760","eL6"
"x2_94_4_1_1_bc1152","eL6"
"x2_98_4_1_1_bc2430","eL6"
"x2_41_1_1_bc0482","eL6"
"x2_52_0_1_bc0812","eL6"
"x2_98_4_2_2_bc0091","eL6"
"x2_98_4_1_2_bc0032","eL6"
"x2_75_0_1_bc0064","eL6"
"x2_58_0_1_bc0430","eL6"
"x2_52_1_2_bc2067","eL6"
"x2_58_0_1_bc1422","eL6"
"x2_52_1_2_bc0606","eL6"
"x2_94_4_2_2_bc0443","eL6"
"x2_98_1_1_bc1674","eL6"
"x2_41_1_1_bc1944","eL6"
"x2_35_0_bc1269","eL6"
"x2_94_1_1_2_bc1069","eL6"
"x2_52_1_1_bc0172","eL6"
"x2_58_0_1_bc0439","eL6"
"x2_35_0_bc0813","eL6"
"x2_98_4_1_2_bc0522","eL6"
"x2_98_4_2_2_bc1570","eL6"
"x2_75_0_1_bc0091","eL6"
"x2_35_0_bc0871","eL6"
"x2_94_4_2_2_bc0349","eL6"
"x2_52_0_1_bc1601","eL6"
"x2_58_0_1_bc3710","eL6"
"x2_52_3_2_bc0507","eL6"
"x2_52_1_2_bc0453","eL6"
"x2_58_0_2_bc0147","eL6"
"x2_58_0_1_bc0614","eL6"
"x2_75_0_1_bc0572","eL6"
"x2_35_3_bc0141","eL6"
"x2_52_0_2_bc0037","eL6"
"x2_52_0_1_bc0604","eL6"
"x2_52_1_1_bc0525","eL6"
"x2_52_1_1_bc0274","eL6"
"x2_98_1_1_bc0068","eL6"
"x2_94_4_2_1_bc0692","eL6"
"x2_52_0_1_bc0509","eL6"
"x2_94_1_1_1_bc0250","eL6"
"x2_52_0_1_bc3741","eL6"
"x2_35_0_bc1416","eL6"
"x2_94_4_2_1_bc0018","eL6"
"x2_35_0_bc0841","eL6"
"x2_58_0_2_bc0270","eL6"
"x2_58_0_2_bc0194","eL6"
"x2_94_1_1_1_bc0203","eL6"
"x2_98_4_2_2_bc0274","eL6"
"x2_52_1_1_bc1661","eL6"
